latitude,longitude,code,active_energy,active_energy_exp,reactive_energy,kvarh_imp,kvarh_exp,reactive_energy_lead,reactive_energy_lag,apparent_energy,apparent_energy_exp,r_phase_neutral_agv_volts,y_phase_neutral_agv_volts,b_phase_neutral_agv_volts,r_phase_avg_current,y_phase_avg_current,b_phase_avg_current
23.070166,72.673645,aash_1,2184.200030788779,0,0,765.9000085294247,0,0,0,2657.100034832954,0,437313.9003601074,438410.0999755859,435948.9998931885,3728.500012420118,4807.300019361079,3862.600009813905
23.078787,72.673332,aayu_2,0,0,0,0,0,0,0,0,0,48163.39994812012,48340.40013122559,48529.49996948242,0,0,0
23.058346,72.675392,abhi_3,2265.200001120567,307.1000006198883,524.4000019878149,472.500002540648,91.90000003576279,524.4000019878149,0,2329.300000503659,320.8000004291534,213562.3999633789,215470.1001586914,209468.400100708,13510.09998252243,15691.19999913126,13875.89999610186
23.055174,72.680992,adar_4,419.8000055104494,0,0,112.9000011608005,0,0,0,510.6000062376261,0,118921.5000305176,119257.7998809814,118679.2000274658,1278.400000065565,1596.899999499321,1302.699999719858
23.060299,72.674385,adar_4,5168.500012971461,614.2000012397766,1048.80000397563,1156.100007638335,183.8000000715256,1048.80000397563,0,5471.300014302135,641.6000008583069,568893.4002990723,548736.3003387451,536379.4004364014,29446.09996888787,33383.2999984324,28905.19999837875
23.068586,72.653595,aekn_5,208.7000030949712,0,0,96.3000015988946,0,0,0,247.6000035181642,0,0,0,0,0,0,0
34.215691,75.50412,amar_6,2223.700001001358,307.1000006198883,524.4000019878149,471.2000025212765,91.90000003576279,524.4000019878149,0,2287.80000038445,320.8000004291534,189593.8000488281,191477.3001708984,185485.700088501,13454.29998242855,15617.49999901652,13243.20000171661
23.068586,72.653595,ambi_7,339.3000035956502,0,0,135.700001642108,0,0,0,426.1000032350421,0,95836.00012207031,95070.79986572266,95053.00006103516,802.9000026583672,1074.00000641495,938.0000011771917
23.075665,72.662392,ambi_7,23.30000035464764,0,0,36.40000088512897,0,0,0,44.80000050365925,0,0,0,0,0,0,0
23.068586,72.653595,amc _8,61.09999991953373,0,8.100000120699406,3.600000113248825,0,8.100000120699406,0,61.60000003874302,0,21270.80004882813,22275.59992980957,21416.7999420166,690.5000066757202,17.20000025629997,333.2000017166138
23.068586,72.653595,anga_9,4917.900010243058,614.2000012397766,1048.80000397563,1126.300007708371,183.8000000715256,1048.80000397563,0,5133.100010588765,641.6000008583069,474312.8001708984,478477.1003417969,466362.2000427246,27525.39996527135,32084.49999829382,27210.00000376254
12.98022,77.646133,asce_10,17.80000013113022,0,0,.9000000134110451,0,0,0,18.20000017434359,0,24089.60006713867,0,0,300.5000011846423,0,0
23.068586,72.653595,astm_11,1145.000014208257,0,0,367.0000032484531,0,0,0,1343.40001616627,0,1419025.900161743,1369076.899475098,1414630.100219727,3380.900017395616,2839.000008530915,3476.300013206899
23.068586,72.653595,bala_12,97.50000093132257,0,28.10000052303076,4.500000096857548,0,28.10000052303076,0,98.00000090152025,0,48633.40007019043,48104.10003662109,48246.19995117188,511.1000037193298,1226.500003218651,455.7000000476837
23.076185,72.674942,bala_12,3222.200028263032,0,725.0000034049153,987.6000053286552,0,726.3000032380223,0,3617.100015208125,0,281860.3000030518,285788.4002990723,285335.0000915527,13015.39997331798,14287.39998389781,13979.49999282509
23.071575,72.673416,bapa_13,407.000005364418,0,0,135.8000002205372,0,0,0,511.7000069692731,0,95589.90010070801,96227.60015869141,95737.19993591309,749.7999982982874,694.7999993041158,709.3000021725893
23.068586,72.653595,baps_14,0,0,0,0,0,0,0,0,0,47961.49998474121,47591.39999389648,47769.09999084473,0,0,0
23.053457,72.679604,bhak_15,1439.500009045005,365.3999985083938,92.50000091642141,451.9000011533499,31.59999999403954,92.50000091642141,0,1569.80000410229,368.200000166893,1208335.599807739,950156.2005462646,950108.7997436523,14392.7999997586,9579.299961611629,9481.499990105629
23.053665,72.681168,bhak_15,1174.000008888543,137.4000001624227,148.0000014603138,226.500001706183,11.60000020265579,148.0000014603138,0,1219.300009891391,140.0000002980232,595970.6998596191,589871.6997833252,593588.8999938965,6621.500002205372,8233.799982652068,8092.600006908178
23.05414,72.679428,bhak_15,682.8000056669116,114.0000015497208,49.80000077188015,155.1000020876527,8.700000159442425,49.80000077188015,0,755.9000062197447,116.4000016152859,47431.40005493164,47524.49990844727,47723.80010986328,1785.09999795258,2023.299991086125,2123.099997118115
23.068586,72.653595,capi_16,204.2000027447939,0,0,60.30000089854002,0,0,0,218.4000031203032,0,0,0,0,0,0,0
,,cell_17,2223.700001001358,307.1000006198883,524.4000019878149,471.2000025212765,91.90000003576279,524.4000019878149,0,2287.80000038445,320.8000004291534,189593.8000488281,191477.3001708984,185485.700088501,13454.29998242855,15617.49999901652,13243.20000171661
,,chec_18,6671.100003004074,921.3000018596649,1573.200005963445,1413.600007563829,275.7000001072884,1573.200005963445,0,6863.40000115335,962.4000012874603,568781.4001464844,574431.9005126953,556457.1002655029,40362.89994728565,46852.49999704957,39729.60000514984
23.068586,72.653595,crys_19,880.9000021964312,0,187.7000003457069,411.2000004947186,0,187.8000002503395,0,990.8000047653913,0,740408.5993347168,748884.4002685547,742286.9994659424,6407.499996803701,4572.399996250868,4878.599993728101
23.068586,72.653595,deep_20,579.9000081419945,0,0,114.7000013813376,0,0,0,662.5000095441937,0,164637.700012207,166330.9999237061,168345.599899292,311.4000017717481,656.1000011414289,667.1999990046024
23.054468,72.677383,dev _21,7588.700032763183,792.8999989032745,1091.500002399087,1564.400006659329,160.400001168251,1091.500002399087,0,8140.100035257638,815.9999998807907,829369.799987793,832115.200378418,828934.6001739502,28010.19997067004,45324.19998815656,39585.89997686446
23.077829,72.674652,dev _21,2711.900004260242,374.9000013917685,598.50000346452,577.4000030085444,99.10000014305115,598.50000346452,0,2813.500003293157,389.8000009581447,1121140.799865723,1148976.600311279,1116876.300018311,17042.29999476671,20086.60000211746,16343.50001355261
23.052109,72.678429,deva_22,1269.300018742681,0,81.90000004321337,278.8000034913421,0,81.90000004321337,0,1377.800021238625,0,2743539.700439453,2738152.600860596,2728619.799682617,6757.100024707615,6488.10001976043,6493.6000290066
23.055214,72.681679,deva_22,338.8000054731965,0,0,101.8000011742115,0,0,0,416.3000052422285,0,118600.6998291016,118275.9997253418,118477.3000335693,601.3999952301383,621.1000003814697,621.6999991238117
23.061764,72.677139,deva_22,2331.700001314282,307.1000006198883,524.4000019878149,501.4000028073788,91.90000003576279,524.4000019878149,0,2401.600001066923,320.8000004291534,237995.3998413086,239689.300201416,233439.3000946045,14545.09999883175,16930.89999672771,14255.40000104904
23.068586,72.653595,deva_22,11.9000001475215,0,0,.5000000074505806,0,0,0,12.40000015497208,0,23832.00004577637,23730.39994812012,23992.50004577637,54.80000045150518,191.0000012814999,33.80000012367964
23.06966,72.676811,devk_23,1334.300006985664,0,257.6000001356006,559.1000012531877,0,257.7000002786517,0,1578.900008179247,0,214471.8996887207,215664.0001831055,214960.9999542236,6488.400014296174,5792.99999217689,6379.000008374453
23.073009,72.672142,devr_24,4435.400039635599,307.1000006198883,524.4000019878149,994.1000106409192,91.90000003576279,524.4000019878149,0,4994.000047504902,320.8000004291534,189593.8000488281,191477.3001708984,185485.700088501,13454.29998242855,15617.49999901652,13243.20000171661
23.073448,72.676567,divy_25,2586.000017210841,7.700000174343586,390.2000003457069,850.1000008657575,.4000000059604645,390.4000006318092,0,2974.200016617775,7.800000175833702,382393.5000305176,382615.300201416,384059.3001861572,11842.70000448823,11963.60001978278,12255.19998208433
,,divy_25,707.7000117152929,0,0,170.1000025421381,0,0,0,842.000013679266,0,24082.39994812012,23944.49998474121,23871.99995422363,468.5000004172325,563.8999974727631,534.6000019609928
23.072504,72.670044,durg_26,465.3000072166324,0,0,144.8000024333596,0,0,0,576.0000097602606,0,23903.70007324219,23972.09992980957,23983.19998168945,427.1999971345067,175.8000004589558,161.7000027894974
23.068586,72.653595,eart_27,69.70000132918358,0,4.5,7.600000016391277,0,4.5,0,71.3000006005168,0,48388.30009460449,48217.3999786377,48160.20007324219,521.8999978899956,302.9000001251698,277.4000011309981
,,emc__28,2223.700001001358,307.1000006198883,524.4000019878149,471.2000025212765,91.90000003576279,524.4000019878149,0,2287.80000038445,320.8000004291534,189593.8000488281,191477.3001708984,185485.700088501,13454.29998242855,15617.49999901652,13243.20000171661
23.068586,72.653595,flow_29,685.400006622076,0,0,369.9000014364719,0,0,0,854.7000094056129,0,95063.49984741211,95221.49989318848,95031.69993591309,2434.900009028614,2503.49999435246,2368.899997636676
23.056143,72.685883,fort_30,104.8000009059906,0,0,14.99999997019768,0,0,0,107.6000011563301,0,48055.39984130859,48360.99978637695,47957.80001831055,1120.39999961853,411.6000026166439,188.3999983817339
23.064974,72.673134,gala_31,9942.300021521747,1329.900004453957,2097.60000795126,2167.700014643371,388.7000004574656,2097.60000795126,0,10327.5000211522,1388.100003801286,782424.3001556396,789843.9007110596,766149.9004364014,53927.19992926717,62525.59999614954,53057.50000674278
,,gala_31,2223.700001001358,307.1000006198883,524.4000019878149,471.2000025212765,91.90000003576279,524.4000019878149,0,2287.80000038445,320.8000004291534,189593.8000488281,191477.3001708984,185485.700088501,13454.29998242855,15617.49999901652,13243.20000171661
23.063515,72.678589,gane_32,1419.300012096763,308.5999979972839,156.6000002473593,350.2000028416514,55.20000016689301,156.7000001519918,0,1646.400009252131,315.8000011444092,208926.6999206543,210278.6000061035,209453.799987793,6258.800026699901,6569.49996894598,6747.200022995472
23.068586,72.653595,gane_32,238.9000039622188,0,0,58.20000087469816,0,0,0,335.6000057086349,0,0,0,0,0,0,0
23.0783,72.672585,gane_32,769.1000102311373,0,0,271.3000010997057,0,0,0,1007.500012740493,0,142402.4001159668,143761.4000091553,143506.9998474121,2021.800000160933,1883.699985913932,1613.500006467104
23.068665,72.675041,goku_33,2813.500022158027,80.60000120848417,314.3000012114644,719.6000057160854,8.700000129640102,314.5000012591481,0,3103.000022627413,83.30000122636557,119425.600112915,119494.4002685547,118733.799987793,10084.70000886917,9398.600006729364,8302.200029298663
23.070976,72.668228,goku_33,1181.800020098686,74.90000161528587,0,293.1000045016408,17.4000002592802,0,0,1437.900024458766,78.50000159442425,0,0,0,0,0,0
23.07361,72.66526,gold_34,165.7000029757619,0,0,28.80000043660402,0,0,0,210.70000372082,0,0,0,0,0,0,0
23.065035,72.67765,gova_35,1363.800012283027,99.2000011280179,88.10000044852495,295.2000034153461,9.700000159442425,88.10000044852495,0,1446.500013276935,101.5000012814999,1716066.00050354,1521947.800140381,1530497.700393677,11342.00001262128,8033.800016582012,7470.500012107193
23.066133,72.675354,gova_35,671.9000023305416,90.10000013560057,76.00000117719173,69.00000090152025,9.500000216066837,76.00000117719173,0,689.3000040724874,91.50000020116568,816710.5998077393,793113.6006164551,808194.8003540039,6379.699999250472,5128.600004643202,4720.900012999773
23.070892,72.671288,gova_35,1149.400009021163,376.4999986886978,173.6000002324581,403.7000019401312,125.8999997377396,173.6000002324581,0,1408.500010572374,408.3000003099442,215361.6999359131,215020.099822998,215520.8997344971,6539.799987234175,4350.200004674494,7300.699996367097
23.027212,72.453552,hari_36,1004.60000886023,92.20000122487545,93.40000031888485,250.1000016853213,14.60000029206276,93.40000031888485,0,1077.200009405613,98.20000132918358,23823.60003662109,71267.90016174316,70980.00012207031,4619.700012087822,5401.300015091896,4465.400021493435
23.068586,72.653595,hari_36,8146.600019671023,1015.900003232062,1573.200005963445,1996.800014108419,293.3000003769994,1573.200005963445,0,8616.30002130568,1060.900002703071,831418.4001312256,825983.5003967285,832171.3002586365,44042.09995210171,50572.10000685602,43114.80001948774
23.068586,72.653595,hill_37,2262.100001692772,307.1000006198883,524.4000019878149,471.5000025257468,91.90000003576279,524.4000019878149,0,2326.300001084805,320.8000004291534,213570.7000732422,215264.5001068115,209557.3000183105,13761.09998047352,16228.00000116229,13564.20000290871
23.074265,72.665703,hilo_38,423.2000075653195,0,0,83.1000012382865,0,0,0,493.0000088736415,0,0,0,0,0,0,0
23.056795,72.675095,ishw_39,1026.200005397201,0,150.9000004678965,338.5000004842877,0,151.000000372529,0,1177.90000654012,0,95046.19993591309,95495.60005187988,95124.50016784668,3959.199996903539,4099.099989809096,4664.099992848933
23.067757,72.667549,jio _40,2293.200002014637,307.1000006198883,524.4000019878149,472.6000025421381,91.90000003576279,524.4000019878149,0,2357.500001385808,320.8000004291534,213492.1999816895,215233.2000732422,209485.8000183105,13819.09998381138,16002.59999772906,13615.19999933243
23.071644,72.674339,jiva_41,8710.200028680265,211.7999999523163,1469.600002273917,2614.300007529557,26.40000039339066,1470.20000217855,0,9547.800038062036,213.9999995231628,760551.3999481201,763667.7999572754,764245.8001098633,30908.50005126745,37878.2999856174,52499.89999539405
23.077936,72.671913,jyot_42,121.9000017270446,0,0,28.9000004157424,0,0,0,147.2000021636486,0,24233.89996337891,24017.1000213623,24122.3000793457,28.8999996855855,147.9999997019768,84.39999961107969
23.071344,72.671021,kalg_43,657.5000116154552,0,0,167.4000027924776,0,0,0,803.1000138893723,0,0,0,0,0,0,0
23.066792,72.669823,kama_44,741.4000103697181,45.20000060647726,0,269.8000021800399,3.200000047683716,0,0,907.7000119537115,46.10000059008598,309133.200088501,310192.9004974365,309309.9002532959,1046.700003057718,1359.100001379848,2433.800014972687
23.068586,72.653595,kame_45,330.5000054389238,23.8000003695488,0,60.10000091791153,6.300000093877316,0,0,392.7000065371394,24.80000038444996,0,0,0,0,0,0
23.068586,72.653595,karn_46,3198.600014172494,630.6000052839518,524.4000019878149,801.2000067532063,118.3000004291534,524.5000018924475,0,3384.800015732646,649.5000050663948,505366.8001861572,479361.7004089355,477484.6003723145,15688.59998332709,17563.1999990344,14890.50000205636
23.045395,72.67997,kast_47,2797.200009323657,307.1000006198883,524.4000019878149,620.3000041395426,91.90000003576279,524.4000019878149,0,2989.700011670589,320.8000004291534,351445.200088501,353647.9004364014,348145.0002593994,14563.99998595566,18545.29999315739,14222.10000234097
23.064871,72.671257,kave_48,2969.600010700524,328.3000010550022,524.4000019878149,614.5000046938658,92.10000003874302,524.5000023692846,0,3144.000012218952,342.2000008672476,401319.4999694824,380259.6002502441,374567.5002593994,15152.59999140352,16894.39999649674,13867.20000251383
23.068586,72.653595,kens_49,631.1000055149198,477.3000014349818,47.80000060796738,84.50000078231096,39.40000037848949,47.80000060796738,0,644.6000055000186,482.1000041514635,476718.9000549316,451543.7998046875,456013.900177002,7715.599998503923,5734.500002682209,6076.099996492267
23.046724,72.680008,kesa_50,1969.500017993152,0,157.3000014573336,383.6000045835972,0,157.500001475215,0,2145.30001796782,0,166230.5999908447,166325,166226.1000213623,7187.000004187226,7437.100004553795,7169.599994122982
23.104,72.662949,kesa_50,741.5000043511391,0,0,127.6000013053417,0,0,0,776.4000056385994,0,703416.8993835449,370843.7001800537,396517.0001945496,7785.999993376434,2162.900003366172,3217.900007538497
23.063665,72.674095,kesh_51,1403.900010086596,0,0,476.3000043779612,0,0,0,1646.200023069978,0,284756.2002410889,283043.2001342773,283874.5001678467,2997.800008013844,3158.199998274446,3095.800008349121
23.068586,72.653595,kesh_51,3502.500022754073,323.4000010341406,524.4000019878149,781.8000073432922,96.3000001013279,524.4000019878149,0,3802.9000261724,338.3000008538365,189593.8000488281,191477.3001708984,185485.700088501,13454.29998242855,15617.49999901652,13243.20000171661
23.07535,72.676552,kesh_51,141.0000023469329,0,0,36.70000054687262,0,0,0,183.2000030204654,0,24205.30001831055,24006.89999389648,23982.50001525879,0,0,0
23.104046,72.663582,kesh_51,2289.300001867115,307.1000006198883,524.4000019878149,499.2000029906631,91.90000003576279,524.4000019878149,0,2366.300000265241,320.8000004291534,213670.1001281738,215635.7002105713,209702.1001281738,14285.39998471737,16243.30000254512,14016.40000391006
23.0769,72.663223,khar_52,323.9000049605966,0,0,47.60000072419643,0,0,0,372.800005748868,0,0,0,0,0,0,0
23.068586,72.653595,koth_53,197.7000033333898,68.80000114440918,0,60.80000091344118,2.400000035762787,0,0,228.2000034078956,70.20000116527081,0,0,0,0,0,0
23.063999,72.678452,kris_54,1307.800004146993,283.3000035360456,133.8000012636185,285.200001783669,24.70000027865171,133.8000012636185,0,1376.20000552386,285.5000007450581,1157952.299682617,1137586.400405884,1132938.299987793,11768.59997622669,8143.60001925379,8573.100008293986
23.068586,72.653595,kris_54,509.0000080540776,15.60000039637089,0,149.7000025585294,2.000000029802322,0,0,611.0000105798244,16.40000040829182,46375.70004272461,46711.50007629395,46909.50001525879,35.79999969154596,0,360.0999999046326
23.068586,72.653595,kush_55,463.0000075250864,30.00000051409006,0,87.1000013500452,5.800000086426735,0,0,579.300009354949,31.30000051110983,0,0,0,0,0,0
23.069633,72.675751,laxm_56,5394.700032994151,0,580.3000031858683,1604.400013409555,0,580.7000029236078,0,6096.800048619509,0,719261.1001739502,718154.6997833252,692413.900177002,18992.90000224859,18687.09999104589,19981.49997962266
23.070463,72.674728,laxm_56,4818.800029210746,178.9999987781048,974.0000025629997,1547.300010606647,91.09999984502792,975.0000022053719,0,5365.000030517578,203.7999990284443,1069297.09967041,1097756.000457764,1077765.900024414,18088.50002767891,26447.89999706298,20884.99998351187
23.068586,72.653595,leel_57,27.30000042915344,0,0,12.40000022947788,0,0,0,30.30000034719706,0,0,0,0,0,0,0
23.064194,72.673851,madh_58,2501.700003392994,307.1000006198883,524.4000019878149,533.200002707541,91.90000003576279,524.4000019878149,0,2584.800002731383,320.8000004291534,1078877.200073242,959042.5003967285,952237.4996490479,16639.49998789281,16793.50000111759,14365.0000006333
23.067432,72.655617,madh_58,912.200014911592,14.90000016987324,0,240.1000032275915,.9000000134110451,0,0,1084.000017039478,15.00000016391277,47451.8000793457,46851.09991455078,47673.29995727539,807.299999460578,685.7000004202127,945.2000012993813
23.068586,72.653595,maha_59,2380.600010253489,0,307.4000001773238,704.3000039234757,0,307.7000003680587,0,2721.200014188886,0,310641.3999938965,310959.1000366211,311468.8001251221,10717.00002486259,10140.50001038611,9156.600004658103
23.072149,72.675621,maha_59,10.00000024586916,0,0,3.200000047683716,0,0,0,11.50000026077032,0,23828.70002746582,23029.80010986328,23604.20001220703,16.3000006005168,62.3000010997057,98.40000012516975
23.068586,72.653595,mahe_60,541.4000094607472,0,0,92.10000146925449,0,0,0,638.700010985136,0,0,0,0,0,0,0
23.050119,72.679955,mane_61,73.90000057220459,8.000000134110451,20.90000043064356,19.00000038743019,3.000000074505806,20.90000043064356,0,78.20000106841326,9.400000132620335,46959.9998626709,47558.69995117188,47381.09985351563,358.3000008538365,390.3000008612871,634.9000023305416
23.068134,72.667122,mang_62,3063.6000155285,346.6000012680888,524.4000019878149,641.900005094707,95.30000008642673,524.4000019878149,0,3321.600017808378,361.7000011354685,237434.2001495361,239564.9002380371,233363.2002258301,13463.19998256117,15617.49999901652,13243.20000171661
23.068586,72.653595,mang_62,393.200006775558,16.80000019073486,0,62.40000092983246,4.800000071525574,0,0,478.0000081658363,18.50000020861626,0,0,0,0,0,0
23.068586,72.653595,manm_63,2529.800006233156,321.2000007852912,524.4000019878149,530.8000034093857,92.10000003874302,524.4000019878149,0,2657.200006589293,335.0000005960464,189593.8000488281,191477.3001708984,185485.700088501,13454.29998242855,15617.49999901652,13243.20000171661
23.057194,72.678146,marr_64,463.6000068858266,0,0,76.10000123083591,0,0,0,501.5000072643161,0,2591444.300613403,2537179.900375366,2529775.999160767,3613.100011482835,1830.900016017258,2075.300016008317
23.068586,72.653595,maru_65,459.7000020369887,0,47.60000005364418,136.4000005945563,0,47.60000005364418,0,515.5000027418137,0,96804.90002441406,96360.59996032715,96165.6000213623,1397.900004953146,1971.700007379055,1677.99999859184
23.057194,72.678146,merr_66,2223.700001001358,307.1000006198883,524.4000019878149,471.2000025212765,91.90000003576279,524.4000019878149,0,2287.80000038445,320.8000004291534,189593.8000488281,191477.3001708984,185485.700088501,13454.29998242855,15617.49999901652,13243.20000171661
23.063854,72.678062,mobi_67,486.7999980449677,0,64.80000180006027,32.60000026226044,0,64.90000180900097,0,489.9999983310699,0,48016.40002441406,48389.99993896484,47919.99987792969,1189.799993515015,4346.000003814697,2293.399995803833
23.068586,72.653595,mobi_67,882.9999928474426,0,42.00000089406967,37.90000029653311,0,42.00000089406967,0,885.7999932169914,0,119130.8997344971,119310.5998382568,118933.5000152588,5420.100026093423,4173.39999961853,4631.700009822845
23.068586,72.653595,murl_68,1163.200019337237,85.40000130981207,0,305.1000050902367,8.200000122189522,0,0,1385.500022850931,88.50000144541264,68494.40000915527,71263.79997253418,71404.60003662109,19.60000021010637,212.699999473989,108.800000064075
23.068586,72.653595,nand_69,536.1000090166926,47.10000067949295,0,116.7000017464161,14.60000021755695,0,0,628.2000104263425,51.40000084042549,0,0,0,0,0,0
23.067757,72.667549,neel_70,1126.800012923777,112.200001873076,0,421.000003837049,18.40000030398369,0,0,1398.200015611947,119.0000020414591,95040.3999786377,92098.90014648438,93187.70001220703,1532.499995946884,5061.800015151501,1372.699998281896
23.070318,72.67041,neel_70,92.00000163912773,0,0,39.50000063329935,0,0,0,120.1000021547079,0,432129.6000213623,361082.3999938965,358290.200088501,1967.50000217557,1240.7000034675,1207.599997133017
21.129612,79.125153,new _71,797.0000130981207,45.40000081062317,0,174.3000026345253,.6000000089406967,0,0,965.3000157251954,46.6000008136034,0,0,0,0,0,0
23.075645,72.666351,new _71,521.2000088691711,0,0,75.00000113248825,0,0,0,637.7000106275082,0,0,0,0,0,0,0
23.120392,72.603302,nilk_72,885.7000117599964,0,0,303.8000019490719,0,0,0,1087.500012084842,0,188470.100112915,186891.5999298096,186539.799911499,1711.700002267957,1705.700002513826,1907.200000666082
23.062485,72.6763,nr v_73,73.00000083446503,0,0,14.40000016987324,0,0,0,75.80000048875809,0,47972.99996948242,47950.59994506836,47741.20010375977,137.0000000298023,733.4000048041344,374.1999936103821
23.068586,72.653595,omka_74,4724.000003933907,614.2000012397766,1048.80000397563,964.6000056415796,183.8000000715256,1048.80000397563,0,4854.300001233816,641.6000008583069,450637.700088501,454228.6004333496,442879.0002593994,28315.2999612093,33228.50000151992,27657.0000103265
23.060299,72.674385,opp _75,81.50000008940697,0,0,4.700000040233135,0,0,0,82.09999975562096,0,24053.79995727539,24190.1999206543,24031.80004882813,693.1000003814697,633.600001335144,819.0999979972839
